expression,level,expected
6+6*u(x/2),3,18
6+6*u(x/2),4,18
6+6*u(x/2),5,24
6+6*u(x/2),6,24
6+6*u(x/2),7,30
6+6*u(x/2),8,30
6+6*u(x/2),9,36
6+6*u(x/2),10,36
6+d(x/10),1,6
6+d(x/10),2,6
6+d(x/10),3,6
6+d(x/10),4,6
6+d(x/10),5,6
6+d(x/10),6,6
6+d(x/10),7,6
6+d(x/10),8,6
6+d(x/10),9,6
6+d(x/10),10,7
6+d(x/10),11,7
6+d(x/10),12,7
6+d(x/10),13,7
6+d(x/10),14,7
6+d(x/10),15,7
6+d(x/10),16,7
6+d(x/10),17,7
6+d(x/10),18,7
6+d(x/10),19,7
6+d(x/10),20,8
6+d(x/10),21,8
6+d(x/10),22,8
6+d(x/10),23,8
6+d(x/10),24,8
6+d(x/10),25,8
6+d(x/10),26,8
6+d(x/10),27,8
6+d(x/10),28,8
6+d(x/10),29,8
6+d(x/10),30,9
6+d(x/4),1,6
6+d(x/4),2,6
6+d(x/4),3,6
6+d(x/4),4,7
6+d(x/4),5,7
6+d(x/4),6,7
6+d(x/4),7,7
6+d(x/4),8,8
6+d(x/4),9,8
6+d(x/4),10,8
6+d(x/5),1,6
6+d(x/5),2,6
6+d(x/5),3,6
6+d(x/5),4,6
6+d(x/5),5,7
6+d(x/5),6,7
6+d(x/5),7,7
6+d(x/5),8,7
6+d(x/5),9,7
6+d(x/5),10,8
6+d(x/5),11,8
6+d(x/5),12,8
6+d(x/5),13,8
6+d(x/5),14,8
6+d(x/5),15,9
6+d(x/5),16,9
6+d(x/5),17,9
6+d(x/5),18,9
6+d(x/5),19,9
6+d(x/5),20,10
6+d(x/7),1,6
6+d(x/7),2,6
6+d(x/7),3,6
6+d(x/7),4,6
6+d(x/7),5,6
6+d(x/7),6,6
6+d(x/7),7,7
6+d(x/7),8,7
6+d(x/7),9,7
6+d(x/7),10,7
6+d(x/7),11,7
6+d(x/7),12,7
6+d(x/7),13,7
6+d(x/7),14,8
6+d(x/7),15,8
6+d(x/7),16,8
6+d(x/7),17,8
6+d(x/7),18,8
6+d(x/7),19,8
6+d(x/7),20,8
6+d(x/7),21,9
6+d(x/7),22,9
6+d(x/7),23,9
6+d(x/7),24,9
6+d(x/7),25,9
6+d(x/7),26,9
6+d(x/7),27,9
6+d(x/7),28,10
6+d(x/7),29,10
6+d(x/7),30,10
6+u(x/10),1,7
6+u(x/10),2,7
6+u(x/10),3,7
6+u(x/10),4,7
6+u(x/10),5,7
6+u(x/10),6,7
6+u(x/10),7,7
6+u(x/10),8,7
6+u(x/10),9,7
6+u(x/10),10,7
6+u(x/10),11,8
6+u(x/10),12,8
6+u(x/10),13,8
6+u(x/10),14,8
6+u(x/10),15,8
6+u(x/10),16,8
6+u(x/10),17,8
6+u(x/10),18,8
6+u(x/10),19,8
6+u(x/10),20,8
6+u(x/10),21,9
6+u(x/10),22,9
6+u(x/10),23,9
6+u(x/10),24,9
6+u(x/10),25,9
6+u(x/10),26,9
6+u(x/10),27,9
6+u(x/10),28,9
6+u(x/10),29,9
6+u(x/10),30,9
60,1,60
60,2,60
60,3,60
60,4,60
60,5,60
60,6,60
60,7,60
60,8,60
60,9,60
60,10,60
60,11,60
60,12,60
60,13,60
60,14,60
60,15,60
60,16,60
60,17,60
60,18,60
60,19,60
60,20,60
60+10*d(x/3),1,60
60+10*d(x/3),2,60
60+10*d(x/3),3,70
60+10*d(x/3),4,70
60+10*d(x/3),5,70
60+10*d(x/3),6,80
60+10*d(x/3),7,80
60+10*d(x/3),8,80
60+10*d(x/3),9,90
60+10*d(x/3),10,90
60+10*d(x/3),11,90
60+10*d(x/3),12,100
60+10*d(x/3),13,100
60+10*d(x/3),14,100
60+10*d(x/3),15,110
60+10*d(x/3),16,110
60+10*d(x/3),17,110
60+10*d(x/3),18,120
60+10*d(x/3),19,120
60+10*d(x/3),20,120
60+10*d(x/3),21,130
60+10*d(x/3),22,130
60+10*d(x/3),23,130
60+10*d(x/3),24,140
60+10*d(x/3),25,140
60+10*d(x/3),26,140
60+10*d(x/3),27,150
60+10*d(x/3),28,150
60+10*d(x/3),29,150
60+10*d(x/3),30,160
60+10*u(x/5),1,70
60+10*u(x/5),2,70
60+10*u(x/5),3,70
60+10*u(x/5),4,70
60+10*u(x/5),5,70
60+10*u(x/5),6,80
60+10*u(x/5),7,80
60+10*u(x/5),8,80
60+10*u(x/5),9,80
60+10*u(x/5),10,80
60+10*u(x/5),11,90
60+10*u(x/5),12,90
60+10*u(x/5),13,90
60+10*u(x/5),14,90
60+10*u(x/5),15,90
60+10*u(x/5),16,100
60+10*u(x/5),17,100
60+10*u(x/5),18,100
60+10*u(x/5),19,100
60+10*u(x/5),20,100
60+10*u(x/5),21,110
60+10*u(x/5),22,110
60+10*u(x/5),23,110
60+10*u(x/5),24,110
60+10*u(x/5),25,110
60+10*u(x/5),26,120
60+10*u(x/5),27,120
60+10*u(x/5),28,120
60+10*u(x/5),29,120
60+10*u(x/5),30,120
60+2*x,1,62
60+2*x,2,64
60+2*x,3,66
60+2*x,4,68
60+2*x,5,70
60+2*x,6,72
60+2*x,7,74
60+2*x,8,76
60+2*x,9,78
60+2*x,10,80
60+2*x,11,82
60+2*x,12,84
60+2*x,13,86
60+2*x,14,88
60+2*x,15,90
60+2*x,16,92
60+2*x,17,94
60+2*x,18,96
60+2*x,19,98
60+2*x,20,100
60+2*x,21,102
60+2*x,22,104
60+2*x,23,106
60+2*x,24,108
60+2*x,25,110
60+2*x,26,112
60+2*x,27,114
60+2*x,28,116
60+2*x,29,118
60+2*x,30,120
60+3*x,1,63
60+3*x,2,66
60+3*x,3,69
60+3*x,4,72
60+3*x,5,75
60+3*x,6,78
60+3*x,7,81
60+3*x,8,84
60+3*x,9,87
60+3*x,10,90
60+3*x,11,93
60+3*x,12,96
60+3*x,13,99
60+3*x,14,102
60+3*x,15,105
60+3*x,16,108
60+3*x,17,111
60+3*x,18,114
60+3*x,19,117
60+3*x,20,120
60+30*d(x/5),1,60
60+30*d(x/5),2,60
60+30*d(x/5),3,60
60+30*d(x/5),4,60
60+30*d(x/5),5,90
60+30*d(x/5),6,90
60+30*d(x/5),7,90
60+30*d(x/5),8,90
60+30*d(x/5),9,90
60+30*d(x/5),10,120
60+30*d(x/5),11,120
60+30*d(x/5),12,120
60+30*d(x/5),13,120
60+30*d(x/5),14,120
60+30*d(x/5),15,150
60+30*d(x/5),16,150
60+30*d(x/5),17,150
60+30*d(x/5),18,150
60+30*d(x/5),19,150
60+30*d(x/5),20,180
60+4*d(x/2),1,60
60+4*d(x/2),2,64
60+4*d(x/2),3,64
60+4*d(x/2),4,68
60+4*d(x/2),5,68
60+4*d(x/2),6,72
60+4*d(x/2),7,72
60+4*d(x/2),8,76
60+4*d(x/2),9,76
60+4*d(x/2),10,80
60+4*d(x/2),11,80
60+4*d(x/2),12,84
60+4*d(x/2),13,84
60+4*d(x/2),14,88
60+4*d(x/2),15,88
60+4*d(x/2),16,92
60+4*d(x/2),17,92
60+4*d(x/2),18,96
60+4*d(x/2),19,96
60+4*d(x/2),20,100
60+4*d(x/2),21,100
60+4*d(x/2),22,104
60+4*d(x/2),23,104
60+4*d(x/2),24,108
60+4*d(x/2),25,108
60+4*d(x/2),26,112
60+4*d(x/2),27,112
60+4*d(x/2),28,116
60+4*d(x/2),29,116
60+4*d(x/2),30,120
60+4*x,1,64
60+4*x,2,68
60+4*x,3,72
60+4*x,4,76
60+4*x,5,80
60+4*x,6,84
60+4*x,7,88
60+4*x,8,92
60+4*x,9,96
60+4*x,10,100
60+4*x,11,104
60+4*x,12,108
60+4*x,13,112
60+4*x,14,116
60+4*x,15,120
60+4*x,16,124
60+4*x,17,128
60+4*x,18,132
60+4*x,19,136
60+4*x,20,140
60+4*x,21,144
60+4*x,22,148
60+4*x,23,152
60+4*x,24,156
60+4*x,25,160
60+4*x,26,164
60+4*x,27,168
60+4*x,28,172
60+4*x,29,176
60+4*x,30,180
60+40*d(x/10),1,60
60+40*d(x/10),2,60
60+40*d(x/10),3,60
60+40*d(x/10),4,60
60+40*d(x/10),5,60
60+40*d(x/10),6,60
60+40*d(x/10),7,60
60+40*d(x/10),8,60
60+40*d(x/10),9,60
60+40*d(x/10),10,100
60+40*d(x/10),11,100
60+40*d(x/10),12,100
60+40*d(x/10),13,100
60+40*d(x/10),14,100
60+40*d(x/10),15,100
60+40*d(x/10),16,100
60+40*d(x/10),17,100
60+40*d(x/10),18,100
60+40*d(x/10),19,100
60+40*d(x/10),20,140
60+40*d(x/10),21,140
60+40*d(x/10),22,140
60+40*d(x/10),23,140
60+40*d(x/10),24,140
60+40*d(x/10),25,140
60+40*d(x/10),26,140
60+40*d(x/10),27,140
60+40*d(x/10),28,140
60+40*d(x/10),29,140
60+40*d(x/10),30,180
60+40*d(x/6),1,60
60+40*d(x/6),2,60
60+40*d(x/6),3,60
60+40*d(x/6),4,60
60+40*d(x/6),5,60
60+40*d(x/6),6,100
60+40*d(x/6),7,100
60+40*d(x/6),8,100
60+40*d(x/6),9,100
60+40*d(x/6),10,100
60+40*d(x/6),11,100
60+40*d(x/6),12,140
60+40*d(x/6),13,140
60+40*d(x/6),14,140
60+40*d(x/6),15,140
60+40*d(x/6),16,140
60+40*d(x/6),17,140
60+40*d(x/6),18,180
60+40*d(x/6),19,180
60+40*d(x/6),20,180
60+5*d(x/2),1,60
60+5*d(x/2),2,65
60+5*d(x/2),3,65
60+5*d(x/2),4,70
60+5*d(x/2),5,70
60+5*d(x/2),6,75
60+5*d(x/2),7,75
60+5*d(x/2),8,80
60+5*d(x/2),9,80
60+5*d(x/2),10,85
60+5*d(x/2),11,85
60+5*d(x/2),12,90
60+5*d(x/2),13,90
60+5*d(x/2),14,95
60+5*d(x/2),15,95
60+5*d(x/2),16,100
60+5*d(x/2),17,100
60+5*d(x/2),18,105
60+5*d(x/2),19,105
60+5*d(x/2),20,110
60+5*d(x/2),21,110
60+5*d(x/2),22,115
60+5*d(x/2),23,115
60+5*d(x/2),24,120
60+5*d(x/2),25,120
60+5*d(x/2),26,125
60+5*d(x/2),27,125
60+5*d(x/2),28,130
60+5*d(x/2),29,130
60+5*d(x/2),30,135
60+5*x,1,65
60+5*x,2,70
60+5*x,3,75
60+5*x,4,80
60+5*x,5,85
60+5*x,6,90
60+5*x,7,95
60+5*x,8,100
60+5*x,9,105
60+5*x,10,110
60+5*x,11,115
60+5*x,12,120
60+5*x,13,125
60+5*x,14,130
60+5*x,15,135
60+5*x,16,140
60+5*x,17,145
60+5*x,18,150
60+5*x,19,155
60+5*x,20,160
60+5*x,21,165
60+5*x,22,170
60+5*x,23,175
60+5*x,24,180
60+5*x,25,185
60+5*x,26,190
60+5*x,27,195
60+5*x,28,200
60+5*x,29,205
60+5*x,30,210
60+6*x,1,66
60+6*x,2,72
60+6*x,3,78
60+6*x,4,84
60+6*x,5,90
60+6*x,6,96
60+6*x,7,102
60+6*x,8,108
60+6*x,9,114
60+6*x,10,120
60+6*x,11,126
60+6*x,12,132
60+6*x,13,138
60+6*x,14,144
60+6*x,15,150
60+6*x,16,156
60+6*x,17,162
60+6*x,18,168
60+6*x,19,174
60+6*x,20,180
60+6*x,21,186
60+6*x,22,192
60+6*x,23,198
60+6*x,24,204
60+6*x,25,210
60+6*x,26,216
60+6*x,27,222
60+6*x,28,228
60+6*x,29,234
60+6*x,30,240
60+8*d(x/4),1,60
60+8*d(x/4),2,60
60+8*d(x/4),3,60
60+8*d(x/4),4,68
60+8*d(x/4),5,68
60+8*d(x/4),6,68
60+8*d(x/4),7,68
60+8*d(x/4),8,76
60+8*d(x/4),9,76
60+8*d(x/4),10,76
60+8*d(x/4),11,76
60+8*d(x/4),12,84
60+8*d(x/4),13,84
60+8*d(x/4),14,84
60+8*d(x/4),15,84
60+8*d(x/4),16,92
60+8*d(x/4),17,92
60+8*d(x/4),18,92
60+8*d(x/4),19,92
60+8*d(x/4),20,100
60+8*x,1,68
60+8*x,2,76
60+8*x,3,84
60+8*x,4,92
60+8*x,5,100
60+8*x,6,108
60+8*x,7,116
60+8*x,8,124
60+8*x,9,132
60+8*x,10,140
60+8*x,11,148
60+8*x,12,156
60+8*x,13,164
60+8*x,14,172
60+8*x,15,180
60+8*x,16,188
60+8*x,17,196
60+8*x,18,204
60+8*x,19,212
60+8*x,20,220
60+x,1,61
60+x,2,62
60+x,3,63
60+x,4,64
60+x,5,65
60+x,6,66
60+x,7,67
60+x,8,68
60+x,9,69
60+x,10,70
60+x,11,71
60+x,12,72
60+x,13,73
60+x,14,74
60+x,15,75
60+x,16,76
60+x,17,77
60+x,18,78
60+x,19,79
60+x,20,80
60+x,21,81
60+x,22,82
60+x,23,83
60+x,24,84
60+x,25,85
60+x,26,86
60+x,27,87
60+x,28,88
60+x,29,89
60+x,30,90
60-2*d(x/2),1,60
60-2*d(x/2),2,58
60-2*d(x/2),3,58
60-2*d(x/2),4,56
60-2*d(x/2),5,56
60-2*d(x/2),6,54
60-2*d(x/2),7,54
60-2*d(x/2),8,52
60-2*d(x/2),9,52
60-2*d(x/2),10,50
60-2*d(x/2),11,50
60-2*d(x/2),12,48
60-2*d(x/2),13,48
60-2*d(x/2),14,46
60-2*d(x/2),15,46
60-2*d(x/2),16,44
60-2*d(x/2),17,44
60-2*d(x/2),18,42
60-2*d(x/2),19,42
60-2*d(x/2),20,40
60-2*d(x/2),21,40
60-2*d(x/2),22,38
60-2*d(x/2),23,38
60-2*d(x/2),24,36
60-2*d(x/2),25,36
60-2*d(x/2),26,34
60-2*d(x/2),27,34
60-2*d(x/2),28,32
60-2*d(x/2),29,32
60-2*d(x/2),30,30
60-2*d(x/3),1,60
60-2*d(x/3),2,60
60-2*d(x/3),3,58
60-2*d(x/3),4,58
60-2*d(x/3),5,58
60-2*d(x/3),6,56
60-2*d(x/3),7,56
60-2*d(x/3),8,56
60-2*d(x/3),9,54
60-2*d(x/3),10,54
60-2*d(x/3),11,54
60-2*d(x/3),12,52
60-2*d(x/3),13,52
60-2*d(x/3),14,52
60-2*d(x/3),15,50
60-2*d(x/3),16,50
60-2*d(x/3),17,50
60-2*d(x/3),18,48
60-2*d(x/3),19,48
60-2*d(x/3),20,48
60-2*d(x/3),21,46
60-2*d(x/3),22,46
60-2*d(x/3),23,46
60-2*d(x/3),24,44
60-2*d(x/3),25,44
60-2*d(x/3),26,44
60-2*d(x/3),27,42
60-2*d(x/3),28,42
60-2*d(x/3),29,42
60-2*d(x/3),30,40
60-2*x,1,58
60-2*x,2,56
60-2*x,3,54
60-2*x,4,52
60-2*x,5,50
60-2*x,6,48
60-2*x,7,46
60-2*x,8,44
60-2*x,9,42
60-2*x,10,40
60-2*x,11,38
60-2*x,12,36
60-2*x,13,34
60-2*x,14,32
60-2*x,15,30
60-2*x,16,28
60-2*x,17,26
60-2*x,18,24
60-2*x,19,22
60-2*x,20,20
60-3*d(x/2),1,60
60-3*d(x/2),2,57
60-3*d(x/2),3,57
60-3*d(x/2),4,54
60-3*d(x/2),5,54
60-3*d(x/2),6,51
60-3*d(x/2),7,51
60-3*d(x/2),8,48
60-3*d(x/2),9,48
60-3*d(x/2),10,45
60-3*d(x/2),11,45
60-3*d(x/2),12,42
60-3*d(x/2),13,42
60-3*d(x/2),14,39
60-3*d(x/2),15,39
60-3*d(x/2),16,36
60-3*d(x/2),17,36
60-3*d(x/2),18,33
60-3*d(x/2),19,33
60-3*d(x/2),20,30
60-5*x,1,55
60-5*x,2,50
60-5*x,3,45
60-5*x,4,40
60-5*x,5,35
60-5*x,6,30
60-5*x,7,25
60-5*x,8,20
60-5*x,9,15
60-5*x,10,10
60-6*x,1,54
60-6*x,2,48
60-6*x,3,42
60-6*x,4,36
60-6*x,5,30
600,1,600
600,2,600
600,3,600
600,4,600
600,5,600
600,6,600
600,7,600
600,8,600
600,9,600
600,10,600
600,11,600
600,12,600
600,13,600
600,14,600
600,15,600
600,16,600
600,17,600
600,18,600
600,19,600
600,20,600
600,21,600
600,22,600
600,23,600
600,24,600
600,25,600
600,26,600
600,27,600
600,28,600
600,29,600
600,30,600
600+20*x,1,620
600+20*x,2,640
600+20*x,3,660
600+20*x,4,680
600+20*x,5,700
600+20*x,6,720
600+20*x,7,740
600+20*x,8,760
600+20*x,9,780
600+20*x,10,800
600+20*x,11,820
600+20*x,12,840
600+20*x,13,860
600+20*x,14,880
600+20*x,15,900
600+20*x,16,920
600+20*x,17,940
600+20*x,18,960
600+20*x,19,980
600+20*x,20,1000
600+20*x,21,1020
600+20*x,22,1040
600+20*x,23,1060
600+20*x,24,1080
600+20*x,25,1100
600+20*x,26,1120
600+20*x,27,1140
600+20*x,28,1160
600+20*x,29,1180
600+20*x,30,1200
600+6*x,1,606
600+6*x,2,612
600+6*x,3,618
600+6*x,4,624
600+6*x,5,630
600+6*x,6,636
600+6*x,7,642
600+6*x,8,648
600+6*x,9,654
600+6*x,10,660
600+6*x,11,666
600+6*x,12,672
600+6*x,13,678
600+6*x,14,684
600+6*x,15,690
600+6*x,16,696
600+6*x,17,702
600+6*x,18,708
600+6*x,19,714
600+6*x,20,720
600+6*x,21,726
600+6*x,22,732
600+6*x,23,738
600+6*x,24,744
600+6*x,25,750
600+6*x,26,756
600+6*x,27,762
600+6*x,28,768
600+6*x,29,774
600+6*x,30,780
600+60*x,1,660
600+60*x,2,720
600+60*x,3,780
600+60*x,4,840
600+60*x,5,900
600+60*x,6,960
600+60*x,7,1020
600+60*x,8,1080
600+60*x,9,1140
600+60*x,10,1200
62+4*u(x/5),1,66
62+4*u(x/5),2,66
62+4*u(x/5),3,66
62+4*u(x/5),4,66
62+4*u(x/5),5,66
62+4*u(x/5),6,70
62+4*u(x/5),7,70
62+4*u(x/5),8,70
62+4*u(x/5),9,70
62+4*u(x/5),10,70
62+4*u(x/5),11,74
62+4*u(x/5),12,74
62+4*u(x/5),13,74
62+4*u(x/5),14,74
62+4*u(x/5),15,74
62+4*u(x/5),16,78
62+4*u(x/5),17,78
62+4*u(x/5),18,78
62+4*u(x/5),19,78
62+4*u(x/5),20,78
620+14*x,1,634
620+14*x,2,648
620+14*x,3,662
620+14*x,4,676
620+14*x,5,690
620+14*x,6,704
620+14*x,7,718
620+14*x,8,732
620+14*x,9,746
620+14*x,10,760
620+6*x,1,626
620+6*x,2,632
620+6*x,3,638
620+6*x,4,644
620+6*x,5,650
620+6*x,6,656
620+6*x,7,662
620+6*x,8,668
620+6*x,9,674
620+6*x,10,680
620+6*x,11,686
620+6*x,12,692
620+6*x,13,698
620+6*x,14,704
620+6*x,15,710
620+6*x,16,716
620+6*x,17,722
620+6*x,18,728
620+6*x,19,734
620+6*x,20,740
620+6*x,21,746
620+6*x,22,752
620+6*x,23,758
620+6*x,24,764
620+6*x,25,770
620+6*x,26,776
620+6*x,27,782
620+6*x,28,788
620+6*x,29,794
620+6*x,30,800
625+25*x,1,650
625+25*x,2,675
625+25*x,3,700
625+25*x,4,725
625+25*x,5,750
625+25*x,6,775
625+25*x,7,800
625+25*x,8,825
625+25*x,9,850
625+25*x,10,875
625+25*x,11,900
625+25*x,12,925
625+25*x,13,950
625+25*x,14,975
625+25*x,15,1000
65+x,1,66
65+x,2,67
65+x,3,68
65+x,4,69
65+x,5,70
65+x,6,71
65+x,7,72
65+x,8,73
65+x,9,74
65+x,10,75
65+x,11,76
65+x,12,77
65+x,13,78
65+x,14,79
65+x,15,80
65+x,16,81
65+x,17,82
65+x,18,83
65+x,19,84
65+x,20,85
65-5*x,1,60
65-5*x,2,55
65-5*x,3,50
65-5*x,4,45
65-5*x,5,40
65-5*x,6,35
65-5*x,7,30
65-5*x,8,25
65-5*x,9,20
65-5*x,10,15
660-60*x,1,600
660-60*x,2,540
660-60*x,3,480
660-60*x,4,420
660-60*x,5,360
7*x,1,7
7*x,2,14
7*x,3,21
7*x,4,28
7*x,5,35
7*x,6,42
7*x,7,49
7*x,8,56
7*x,9,63
7*x,10,70
7+2*u(x/4),1,9
7+2*u(x/4),2,9
7+2*u(x/4),3,9
7+2*u(x/4),4,9
7+2*u(x/4),5,11
7+2*u(x/4),6,11
7+2*u(x/4),7,11
7+2*u(x/4),8,11
7+2*u(x/4),9,13
7+2*u(x/4),10,13
7+2*u(x/4),11,13
7+2*u(x/4),12,13
7+2*u(x/4),13,15
7+2*u(x/4),14,15
7+2*u(x/4),15,15
7+2*u(x/4),16,15
7+2*u(x/4),17,17
7+2*u(x/4),18,17
7+2*u(x/4),19,17
7+2*u(x/4),20,17
70+3*x,1,73
70+3*x,2,76
70+3*x,3,79
70+3*x,4,82
70+3*x,5,85
70+3*x,6,88
70+3*x,7,91
70+3*x,8,94
70+3*x,9,97
70+3*x,10,100
70+3*x,11,103
70+3*x,12,106
70+3*x,13,109
70+3*x,14,112
70+3*x,15,115
70+3*x,16,118
70+3*x,17,121
70+3*x,18,124
70+3*x,19,127
70+3*x,20,130
70+5*u(x/5),1,75
70+5*u(x/5),2,75
70+5*u(x/5),3,75
70+5*u(x/5),4,75
70+5*u(x/5),5,75
70+5*u(x/5),6,80
70+5*u(x/5),7,80
70+5*u(x/5),8,80
70+5*u(x/5),9,80
70+5*u(x/5),10,80
70+5*u(x/5),11,85
70+5*u(x/5),12,85
70+5*u(x/5),13,85
70+5*u(x/5),14,85
70+5*u(x/5),15,85
70+5*u(x/5),16,90
70+5*u(x/5),17,90
70+5*u(x/5),18,90
70+5*u(x/5),19,90
70+5*u(x/5),20,90
70+5*u(x/5),21,95
70+5*u(x/5),22,95
70+5*u(x/5),23,95
70+5*u(x/5),24,95
70+5*u(x/5),25,95
70+5*u(x/5),26,100
70+5*u(x/5),27,100
70+5*u(x/5),28,100
70+5*u(x/5),29,100
70+5*u(x/5),30,100
70+x,1,71
70+x,2,72
70+x,3,73
70+x,4,74
70+x,5,75
70+x,6,76
70+x,7,77
70+x,8,78
70+x,9,79
70+x,10,80
70+x,11,81
70+x,12,82
70+x,13,83
70+x,14,84
70+x,15,85
70+x,16,86
70+x,17,87
70+x,18,88
70+x,19,89
70+x,20,90
70-5*d(x/4),1,70
70-5*d(x/4),2,70
70-5*d(x/4),3,70
70-5*d(x/4),4,65
70-5*d(x/4),5,65
70-5*d(x/4),6,65
70-5*d(x/4),7,65
70-5*d(x/4),8,60
70-5*d(x/4),9,60
70-5*d(x/4),10,60
70-5*d(x/4),11,60
70-5*d(x/4),12,55
70-5*d(x/4),13,55
70-5*d(x/4),14,55
70-5*d(x/4),15,55
70-5*d(x/4),16,50
70-5*d(x/4),17,50
70-5*d(x/4),18,50
70-5*d(x/4),19,50
70-5*d(x/4),20,45
700+10*x,1,710
700+10*x,2,720
700+10*x,3,730
700+10*x,4,740
700+10*x,5,750
700+10*x,6,760
700+10*x,7,770
700+10*x,8,780
700+10*x,9,790
700+10*x,10,800
700+10*x,11,810
700+10*x,12,820
700+10*x,13,830
700+10*x,14,840
700+10*x,15,850
700+10*x,16,860
700+10*x,17,870
700+10*x,18,880
700+10*x,19,890
700+10*x,20,900
700+10*x,21,910
700+10*x,22,920
700+10*x,23,930
700+10*x,24,940
700+10*x,25,950
700+10*x,26,960
700+10*x,27,970
700+10*x,28,980
700+10*x,29,990
700+10*x,30,1000
700+15*x,1,715
700+15*x,2,730
700+15*x,3,745
700+15*x,4,760
700+15*x,5,775
700+15*x,6,790
700+15*x,7,805
700+15*x,8,820
700+15*x,9,835
700+15*x,10,850
700+15*x,11,865
700+15*x,12,880
700+15*x,13,895
700+15*x,14,910
700+15*x,15,925
700+15*x,16,940
700+15*x,17,955
700+15*x,18,970
700+15*x,19,985
700+15*x,20,1000
700+15*x,21,1015
700+15*x,22,1030
700+15*x,23,1045
700+15*x,24,1060
700+15*x,25,1075
700+15*x,26,1090
700+15*x,27,1105
700+15*x,28,1120
700+15*x,29,1135
700+15*x,30,1150
700+5*x,1,705
700+5*x,2,710
700+5*x,3,715
700+5*x,4,720
700+5*x,5,725
700+5*x,6,730
700+5*x,7,735
700+5*x,8,740
700+5*x,9,745
700+5*x,10,750
700+5*x,11,755
700+5*x,12,760
700+5*x,13,765
700+5*x,14,770
700+5*x,15,775
700+5*x,16,780
700+5*x,17,785
700+5*x,18,790
700+5*x,19,795
700+5*x,20,800
75+15*x,1,90
75+15*x,2,105
75+15*x,3,120
75+15*x,4,135
75+15*x,5,150
75+15*x,6,165
75+15*x,7,180
75+15*x,8,195
75+15*x,9,210
75+15*x,10,225
75+15*x,11,240
75+15*x,12,255
75+15*x,13,270
75+15*x,14,285
75+15*x,15,300
75+35*x,1,110
75+35*x,2,145
75+35*x,3,180
75+35*x,4,215
75+35*x,5,250
75+35*x,6,285
75+35*x,7,320
75+35*x,8,355
75+35*x,9,390
75+35*x,10,425
75+35*x,11,460
75+35*x,12,495
75+35*x,13,530
75+35*x,14,565
75+35*x,15,600
750+5*x,1,755
750+5*x,2,760
750+5*x,3,765
750+5*x,4,770
750+5*x,5,775
750+5*x,6,780
750+5*x,7,785
750+5*x,8,790
750+5*x,9,795
750+5*x,10,800
750+5*x,11,805
750+5*x,12,810
750+5*x,13,815
750+5*x,14,820
750+5*x,15,825
750+5*x,16,830
750+5*x,17,835
750+5*x,18,840
750+5*x,19,845
750+5*x,20,850
750+5*x,21,855
750+5*x,22,860
750+5*x,23,865
750+5*x,24,870
750+5*x,25,875
750+5*x,26,880
750+5*x,27,885
750+5*x,28,890
750+5*x,29,895
750+5*x,30,900
78-2*x,1,76
78-2*x,2,74
78-2*x,3,72
78-2*x,4,70
78-2*x,5,68
78-2*x,6,66
78-2*x,7,64
78-2*x,8,62
78-2*x,9,60
78-2*x,10,58
78-2*x,11,56
78-2*x,12,54
78-2*x,13,52
78-2*x,14,50
78-2*x,15,48
78-2*x,16,46
78-2*x,17,44
78-2*x,18,42
78-2*x,19,40
78-2*x,20,38
8,1,8
8,2,8
8,3,8
8,4,8
8,5,8
8,6,8
8,7,8
8,8,8
8,9,8
8,10,8
8,11,8
8,12,8
8,13,8
8,14,8
8,15,8
8,16,8
8,17,8
8,18,8
8,19,8
8,20,8
8,21,8
8,22,8
8,23,8
8,24,8
8,25,8
8,26,8
8,27,8
8,28,8
8,29,8
8,30,8
8*x,1,8
8*x,2,16
8*x,3,24
8*x,4,32
8*x,5,40
8*x,6,48
8*x,7,56
8*x,8,64
8*x,9,72
8*x,10,80
8*x,11,88
8*x,12,96
8*x,13,104
8*x,14,112
8*x,15,120
8+2*d(x/5),1,8
8+2*d(x/5),2,8
8+2*d(x/5),3,8
8+2*d(x/5),4,8
8+2*d(x/5),5,10
8+2*d(x/5),6,10
8+2*d(x/5),7,10
8+2*d(x/5),8,10
8+2*d(x/5),9,10
8+2*d(x/5),10,12
8+2*d(x/5),11,12
8+2*d(x/5),12,12
8+2*d(x/5),13,12
8+2*d(x/5),14,12
8+2*d(x/5),15,14
8+2*d(x/5),16,14
8+2*d(x/5),17,14
8+2*d(x/5),18,14
8+2*d(x/5),19,14
8+2*d(x/5),20,16
8+2*d(x/6),1,8
8+2*d(x/6),2,8
8+2*d(x/6),3,8
8+2*d(x/6),4,8
8+2*d(x/6),5,8
8+2*d(x/6),6,10
8+2*d(x/6),7,10
8+2*d(x/6),8,10
8+2*d(x/6),9,10
8+2*d(x/6),10,10
8+2*d(x/6),11,10
8+2*d(x/6),12,12
8+2*d(x/6),13,12
8+2*d(x/6),14,12
8+2*d(x/6),15,12
8+2*d(x/6),16,12
8+2*d(x/6),17,12
8+2*d(x/6),18,14
8+2*d(x/6),19,14
8+2*d(x/6),20,14
8+3*d(x/7),1,8
8+3*d(x/7),2,8
8+3*d(x/7),3,8
8+3*d(x/7),4,8
8+3*d(x/7),5,8
8+3*d(x/7),6,8
8+3*d(x/7),7,11
8+3*d(x/7),8,11
8+3*d(x/7),9,11
8+3*d(x/7),10,11
